Tag;Verkaufsmenge;ProduktID;Groesse;OrtID;Typ;KundenID
2024-01-03;1;1003;L;17;Verkauf;10896
2024-01-03;4;1061;XL;5;Verkauf;14356
2024-01-03;1;1095;L;16;Verkauf;16528
2024-01-03;2;1099;M;17;Verkauf;19957
2024-01-03;3;1083;S;14;Verkauf;10972
2024-01-03;4;1003;XS;10;Verkauf;11923
2024-01-03;3;1068;M;20;Verkauf;11545
2024-01-03;5;1013;XL;19;Verkauf;12533
2024-01-03;3;1096;XL;5;Verkauf;12003
2024-01-03;2;1006;XL;18;Verkauf;12067
2024-01-03;4;1019;S;9;Verkauf;16108
2024-01-03;5;1043;L;10;Verkauf;11004
2024-01-03;2;1072;L;12;Verkauf;10929
2024-01-03;4;1077;XL;7;Verkauf;12970
2024-01-03;2;1033;XS;3;Verkauf;14506
2024-01-03;3;1024;M;9;Verkauf;10497
2024-01-03;2;1070;S;1;Verkauf;16388
2024-01-03;4;1002;S;5;Verkauf;12769
2024-01-03;4;1038;XS;14;Verkauf;14452
2024-01-03;2;1051;L;15;Verkauf;11119
2024-01-03;3;1032;XL;14;Verkauf;19209
2024-01-03;4;1095;XS;7;Verkauf;14736
2024-01-03;1;1063;S;15;Verkauf;13500
2024-01-03;2;1066;L;18;Verkauf;13996
2024-01-03;3;1029;M;10;Verkauf;10373
2024-01-03;3;1036;S;3;Verkauf;10314
2024-01-03;5;1079;M;16;Verkauf;12257
2024-01-03;3;1023;S;2;Verkauf;19856
2024-01-03;2;1088;L;16;Verkauf;16252
2024-01-03;5;1039;L;1;Verkauf;13824
2024-01-03;3;1097;XL;5;Verkauf;14933
2024-01-03;3;1076;XL;17;Verkauf;13935
2024-01-03;2;1092;S;6;Verkauf;10455
2024-01-03;1;1050;XS;1;Verkauf;13263
2024-01-03;5;1048;S;7;Verkauf;12589
2024-01-03;3;1092;L;20;Verkauf;15176
2024-01-03;1;1064;XS;19;Retoure;14376
2024-01-03;3;1048;L;20;Verkauf;17988
2024-01-03;5;1002;M;12;Verkauf;13421
2024-01-03;3;1063;XS;14;Retoure;10761
2024-01-03;2;1008;L;7;Verkauf;17887
2024-01-03;4;1048;XS;18;Verkauf;10398
2024-01-03;2;1084;L;11;Verkauf;10731
2024-01-03;5;1010;L;6;Verkauf;19050
2024-01-03;3;1082;XL;14;Verkauf;14040
2024-01-03;1;1001;XL;15;Verkauf;13396
2024-01-03;1;1090;XL;3;Verkauf;14195
2024-01-03;3;1072;M;1;Verkauf;17281
2024-01-03;1;1031;L;9;Verkauf;16835
2024-01-03;4;1067;M;20;Verkauf;15432
2024-01-03;2;1052;M;14;Verkauf;17963
2024-01-03;2;1091;M;1;Verkauf;10839
2024-01-03;2;1040;XS;17;Verkauf;13671
2024-01-03;4;1022;S;17;Verkauf;13223
2024-01-03;5;1009;XS;15;Verkauf;15081
2024-01-03;1;1074;XL;4;Verkauf;19195
2024-01-03;4;1029;M;16;Verkauf;17122
2024-01-03;1;1016;L;17;Verkauf;18723
2024-01-03;5;1094;S;19;Verkauf;17317
2024-01-03;3;1077;L;19;Verkauf;17503
2024-01-03;4;1048;XL;16;Verkauf;16800
2024-01-03;3;1058;XS;6;Verkauf;10834
2024-01-03;2;1094;S;8;Verkauf;16713
2024-01-03;5;1009;L;7;Verkauf;19844
2024-01-03;5;1052;XS;11;Verkauf;14852
2024-01-03;3;1039;M;7;Verkauf;13968
2024-01-03;5;1074;S;6;Verkauf;17877
2024-01-03;2;1089;XS;16;Verkauf;16002
2024-01-03;1;1036;XS;1;Verkauf;14654
2024-01-03;1;1065;XS;4;Verkauf;17588
2024-01-03;4;1027;L;17;Verkauf;15421
2024-01-03;4;1028;M;11;Verkauf;13443
2024-01-03;3;1049;M;2;Verkauf;14451
2024-01-03;5;1055;S;19;Retoure;10612
2024-01-03;4;1032;M;15;Verkauf;14062
2024-01-03;4;1068;M;5;Verkauf;16126
2024-01-03;3;1096;XS;18;Verkauf;19794
2024-01-03;3;1051;M;20;Verkauf;13745
2024-01-03;5;1035;XS;12;Verkauf;13479
2024-01-03;4;1056;L;1;Verkauf;18320
2024-01-03;3;1064;S;17;Verkauf;10611
2024-01-03;5;1024;XS;20;Verkauf;16803
2024-01-03;4;1054;XL;19;Verkauf;18013
2024-01-03;5;1094;L;14;Verkauf;12224
2024-01-03;1;1038;L;12;Verkauf;11225
2024-01-03;2;1091;XL;1;Verkauf;13396
2024-01-03;2;1088;S;6;Verkauf;12114
2024-01-03;3;1014;XS;14;Verkauf;19666
2024-01-03;1;1063;L;13;Verkauf;15127
2024-01-03;5;1074;M;11;Verkauf;16630
2024-01-03;4;1042;XL;1;Verkauf;13992
2024-01-03;1;1046;M;2;Verkauf;12019
2024-01-03;1;1074;XS;2;Verkauf;18856
2024-01-03;5;1042;S;12;Verkauf;12642
2024-01-03;2;1022;S;9;Verkauf;10213
2024-01-03;5;1024;XL;11;Verkauf;17055
2024-01-03;3;1048;S;2;Verkauf;12280
2024-01-03;4;1034;XS;3;Verkauf;17339
2024-01-03;3;1012;XL;13;Verkauf;12322
2024-01-03;4;1057;XS;2;Verkauf;11672
2024-01-03;4;1036;M;13;Verkauf;14148
2024-01-03;5;1064;M;16;Verkauf;17923
2024-01-03;5;1026;S;1;Verkauf;12094
2024-01-03;2;1044;XL;18;Verkauf;10578
2024-01-03;1;1061;XL;11;Verkauf;11886
2024-01-03;5;1033;XL;3;Verkauf;10640
2024-01-03;2;1056;XS;20;Verkauf;12058
2024-01-03;1;1008;L;3;Verkauf;15823
2024-01-03;2;1062;M;20;Verkauf;16925
2024-01-03;5;1040;XS;18;Verkauf;19524
2024-01-03;4;1040;XL;10;Verkauf;15287
2024-01-03;5;1086;S;20;Verkauf;14525
2024-01-03;2;1030;M;10;Verkauf;16130
2024-01-03;2;1025;S;7;Verkauf;17649
2024-01-03;5;1045;XS;2;Verkauf;11500
2024-01-03;5;1065;XL;3;Verkauf;10272
2024-01-03;4;1014;XS;19;Verkauf;15716
2024-01-03;5;1051;XL;1;Verkauf;14655
2024-01-03;3;1027;XS;4;Verkauf;18114
2024-01-03;3;1004;L;17;Verkauf;10521
2024-01-03;5;1028;XL;14;Verkauf;17910
2024-01-03;1;1094;XL;15;Verkauf;16959
2024-01-03;2;1097;S;2;Verkauf;16589
2024-01-03;2;1059;L;11;Verkauf;19445
2024-01-03;1;1037;XL;7;Verkauf;14965
2024-01-03;2;1089;M;7;Verkauf;15147
2024-01-03;1;1040;XS;5;Verkauf;17562
2024-01-03;3;1050;M;18;Verkauf;13261
2024-01-03;3;1025;XL;16;Verkauf;10794
2024-01-03;4;1008;XL;10;Verkauf;10425
2024-01-03;1;1031;XL;16;Verkauf;18762
2024-01-03;5;1000;XL;20;Verkauf;19166
2024-01-03;5;1013;L;18;Verkauf;13514
2024-01-03;1;1047;S;8;Verkauf;13908
2024-01-03;3;1085;XS;16;Verkauf;18887
2024-01-03;4;1095;M;10;Verkauf;11384
2024-01-03;2;1079;XL;14;Verkauf;18422
2024-01-03;2;1013;S;15;Verkauf;13316
2024-01-03;5;1095;S;19;Retoure;16818
2024-01-03;1;1047;XL;16;Verkauf;19330
2024-01-03;5;1078;S;14;Verkauf;16506
2024-01-03;1;1002;S;13;Verkauf;12727
2024-01-03;2;1060;S;1;Verkauf;17989
2024-01-03;4;1033;XS;1;Verkauf;17043
2024-01-03;1;1051;XS;14;Verkauf;18992
2024-01-03;2;1070;S;5;Verkauf;14747
2024-01-03;5;1028;XS;16;Verkauf;14017
2024-01-03;1;1024;S;8;Verkauf;11925
2024-01-03;3;1091;XL;3;Verkauf;19315
2024-01-03;5;1013;M;6;Verkauf;11013
2024-01-03;1;1042;S;16;Verkauf;15528
2024-01-03;1;1077;XS;13;Verkauf;14474
2024-01-03;5;1042;S;5;Verkauf;13389
2024-01-03;2;1048;M;11;Verkauf;11101
2024-01-03;4;1073;XS;2;Verkauf;10260
2024-01-03;3;1055;L;2;Verkauf;16272
2024-01-03;3;1071;XL;6;Verkauf;14343
2024-01-03;1;1031;M;15;Verkauf;17257
2024-01-03;3;1082;XS;9;Verkauf;17902
2024-01-03;4;1047;L;5;Verkauf;12159
2024-01-03;1;1074;S;1;Verkauf;16758
2024-01-03;5;1017;L;19;Verkauf;13456
2024-01-03;2;1004;XL;1;Verkauf;18064
2024-01-03;5;1073;S;4;Verkauf;18046
2024-01-03;3;1046;M;9;Verkauf;12547
2024-01-03;2;1017;M;10;Verkauf;16730
2024-01-03;4;1019;XL;16;Verkauf;10879
2024-01-03;3;1052;S;17;Verkauf;13693
2024-01-03;3;1052;XS;14;Verkauf;15008
2024-01-03;3;1034;XL;11;Verkauf;12765
2024-01-03;5;1027;S;19;Verkauf;13915
2024-01-03;4;1052;L;16;Verkauf;12459
2024-01-03;1;1084;XL;16;Verkauf;16114
2024-01-03;3;1039;S;18;Verkauf;12879
2024-01-03;5;1071;S;7;Verkauf;16923
2024-01-03;5;1058;S;1;Verkauf;17989
2024-01-03;5;1007;XL;5;Verkauf;10642
2024-01-03;3;1095;S;6;Verkauf;11327
2024-01-03;5;1058;M;14;Verkauf;15890
2024-01-03;2;1078;XL;16;Verkauf;11003
2024-01-03;4;1098;XS;8;Verkauf;11038
2024-01-03;2;1012;M;6;Verkauf;12457
2024-01-03;4;1062;M;17;Verkauf;19886
2024-01-03;5;1047;XS;16;Verkauf;12684
2024-01-03;1;1023;S;10;Verkauf;16532
2024-01-03;2;1042;XL;2;Verkauf;12792
2024-01-03;1;1020;XS;7;Verkauf;13593
2024-01-03;4;1054;XS;7;Verkauf;16155
2024-01-03;5;1010;S;9;Verkauf;17148
2024-01-03;3;1067;L;6;Verkauf;10311
2024-01-03;2;1006;L;5;Verkauf;10528
2024-01-03;1;1011;XL;19;Verkauf;16107
2024-01-03;3;1025;XS;8;Verkauf;14402
2024-01-03;1;1066;XL;2;Verkauf;19991
2024-01-03;3;1078;M;18;Verkauf;15763
2024-01-03;2;1076;XL;1;Verkauf;18790
2024-01-03;4;1003;L;5;Verkauf;16775
2024-01-03;1;1035;M;14;Verkauf;18429
2024-01-03;3;1076;XL;2;Verkauf;11003
2024-01-03;2;1054;S;2;Verkauf;18976
2024-01-03;1;1011;L;9;Verkauf;15314
2024-01-03;4;1008;M;8;Verkauf;16372
2024-01-03;3;1060;S;17;Verkauf;10153
2024-01-03;3;1077;XS;7;Verkauf;17134
2024-01-03;4;1069;S;15;Verkauf;18294
2024-01-03;4;1072;XL;6;Verkauf;11073
2024-01-03;2;1045;M;10;Verkauf;16318
2024-01-03;4;1029;XS;19;Verkauf;11746
2024-01-03;3;1004;XL;8;Verkauf;12285
2024-01-03;3;1037;XL;6;Verkauf;10609
2024-01-03;4;1033;M;5;Verkauf;18274
2024-01-03;3;1093;XS;15;Verkauf;12521
2024-01-03;5;1039;XL;8;Verkauf;16639
2024-01-03;3;1098;L;7;Verkauf;16491
2024-01-03;2;1069;XS;15;Verkauf;14877
2024-01-03;3;1043;S;11;Verkauf;19467
2024-01-03;4;1039;XL;19;Verkauf;11407
2024-01-03;2;1021;XL;19;Verkauf;15944
2024-01-03;2;1008;L;8;Verkauf;13883
2024-01-03;3;1054;S;2;Verkauf;14449
2024-01-03;5;1004;L;2;Verkauf;14810
2024-01-03;5;1009;XS;3;Retoure;12165
2024-01-03;1;1036;S;8;Verkauf;19047
2024-01-03;3;1093;L;6;Verkauf;14084
2024-01-03;4;1012;S;12;Verkauf;14244
2024-01-03;4;1038;XS;17;Verkauf;15191
2024-01-03;5;1011;M;11;Verkauf;14696
2024-01-03;5;1042;XL;1;Verkauf;15110
2024-01-03;4;1061;M;10;Verkauf;15609
2024-01-03;1;1090;XL;9;Verkauf;11797
2024-01-03;5;1012;XL;12;Retoure;10623
2024-01-03;2;1002;XL;5;Verkauf;12957
2024-01-03;5;1092;L;13;Verkauf;10257
2024-01-03;5;1061;XL;2;Verkauf;15718
2024-01-03;3;1008;M;20;Verkauf;17099
2024-01-03;3;1065;L;6;Verkauf;16142
2024-01-03;2;1059;S;8;Verkauf;16384
2024-01-03;5;1077;S;18;Verkauf;10968
2024-01-03;2;1073;L;2;Verkauf;19650
2024-01-03;4;1046;XL;17;Verkauf;15714
2024-01-03;1;1088;L;20;Verkauf;11414
2024-01-03;4;1003;XL;16;Verkauf;17627
2024-01-03;2;1030;S;16;Verkauf;17917
2024-01-03;5;1088;L;18;Verkauf;18360
2024-01-03;1;1055;L;2;Verkauf;10335
2024-01-03;3;1072;L;6;Verkauf;10580
2024-01-03;4;1026;XL;6;Verkauf;12886
2024-01-03;2;1061;XS;15;Verkauf;19823
2024-01-03;5;1077;S;8;Verkauf;17046
2024-01-03;1;1049;M;6;Verkauf;11349
2024-01-03;5;1029;M;17;Verkauf;14661
2024-01-03;4;1041;L;9;Verkauf;12519
2024-01-03;4;1027;S;11;Verkauf;11901
2024-01-03;1;1080;L;4;Verkauf;18994
2024-01-03;5;1076;XS;7;Verkauf;10768
2024-01-03;4;1001;S;2;Verkauf;10171
2024-01-03;3;1002;M;13;Verkauf;17628
2024-01-03;3;1057;XL;13;Verkauf;15056
2024-01-03;2;1073;XL;18;Verkauf;14516
2024-01-03;4;1070;XS;8;Verkauf;14078
2024-01-03;2;1046;M;1;Verkauf;11128
2024-01-03;2;1007;S;15;Verkauf;18958
2024-01-03;4;1019;L;12;Verkauf;13606
2024-01-03;2;1099;M;9;Verkauf;12116
2024-01-04;3;1034;XL;4;Verkauf;10497
2024-01-04;1;1019;XL;12;Verkauf;11629
2024-01-04;2;1066;S;13;Verkauf;16570
2024-01-04;5;1078;S;6;Verkauf;10376
2024-01-04;3;1084;XL;4;Verkauf;18886
2024-01-04;3;1028;XS;11;Verkauf;10705
2024-01-04;1;1048;XS;18;Verkauf;16740
2024-01-04;5;1035;S;14;Verkauf;16721
2024-01-04;3;1092;M;2;Verkauf;12160
2024-01-04;3;1082;L;15;Verkauf;10303
2024-01-04;2;1056;XS;12;Verkauf;11566
2024-01-04;1;1049;XS;13;Retoure;13156
2024-01-04;2;1039;XS;18;Verkauf;19415
2024-01-04;4;1070;M;16;Verkauf;12801
2024-01-04;4;1038;M;4;Verkauf;15434
2024-01-04;4;1021;XS;3;Verkauf;18131
2024-01-04;2;1079;M;13;Verkauf;19901
2024-01-04;4;1007;S;9;Verkauf;10630
2024-01-04;5;1028;XS;20;Verkauf;19286
2024-01-04;3;1097;L;1;Verkauf;15049
2024-01-04;5;1085;S;9;Verkauf;18643
2024-01-04;3;1089;M;17;Verkauf;15188
2024-01-04;3;1091;S;5;Verkauf;18818
2024-01-04;3;1045;S;19;Retoure;11545
2024-01-04;1;1022;L;2;Verkauf;13368
2024-01-04;1;1008;M;20;Verkauf;11045
2024-01-04;5;1096;L;12;Verkauf;19701
2024-01-04;3;1013;XL;10;Verkauf;19570
2024-01-04;3;1048;S;7;Verkauf;15150
2024-01-04;3;1004;L;19;Verkauf;12102
2024-01-04;4;1081;M;12;Verkauf;13729
2024-01-04;3;1083;XL;3;Verkauf;10491
2024-01-04;5;1008;XL;1;Verkauf;10581
2024-01-04;2;1033;XS;13;Verkauf;11319
2024-01-04;5;1039;XS;8;Verkauf;18920
2024-01-04;3;1058;L;7;Verkauf;14146
2024-01-04;1;1003;L;8;Verkauf;19686
2024-01-04;1;1038;M;13;Verkauf;13306
2024-01-04;3;1027;M;14;Verkauf;13183
2024-01-04;1;1087;M;15;Verkauf;10285
2024-01-04;4;1039;L;15;Verkauf;12406
2024-01-04;2;1087;S;12;Verkauf;11925
2024-01-04;5;1065;S;3;Verkauf;16918
2024-01-04;2;1027;XL;6;Verkauf;18375
2024-01-04;3;1051;M;19;Verkauf;19460
2024-01-04;4;1027;S;6;Verkauf;18445
2024-01-04;2;1081;S;15;Verkauf;11312
2024-01-04;3;1090;XL;16;Verkauf;12991
2024-01-04;3;1066;L;15;Verkauf;15616
2024-01-04;2;1045;L;11;Verkauf;14344
2024-01-04;1;1077;XS;16;Verkauf;14200
2024-01-04;4;1068;S;20;Verkauf;11605
2024-01-04;4;1015;L;3;Verkauf;14050
2024-01-04;1;1000;XL;14;Verkauf;18748
2024-01-04;5;1072;XS;4;Verkauf;15876
2024-01-04;5;1084;M;19;Verkauf;10442
2024-01-04;3;1043;XL;4;Verkauf;16790
2024-01-04;3;1056;L;18;Verkauf;12807
2024-01-04;5;1045;XL;10;Verkauf;11904
2024-01-04;3;1004;S;14;Verkauf;14237
2024-01-04;1;1090;M;13;Verkauf;14182
2024-01-04;5;1044;XS;5;Verkauf;19613
2024-01-04;1;1086;M;12;Verkauf;18941
2024-01-04;1;1069;S;6;Verkauf;16299
2024-01-04;4;1019;M;10;Verkauf;19571
2024-01-04;5;1097;XS;7;Verkauf;10355
2024-01-04;5;1094;XL;1;Verkauf;16330
2024-01-04;3;1090;M;5;Verkauf;16335
2024-01-04;2;1034;XL;18;Verkauf;17113
2024-01-04;5;1004;S;16;Verkauf;19186
2024-01-04;1;1029;M;14;Verkauf;11946
2024-01-04;5;1072;XL;13;Verkauf;19320
2024-01-04;3;1039;XS;1;Verkauf;13782
2024-01-04;1;1052;XS;8;Verkauf;15175
2024-01-04;2;1037;S;13;Verkauf;17089
2024-01-04;4;1008;M;2;Verkauf;11669
2024-01-04;5;1022;M;2;Verkauf;18518
2024-01-04;2;1004;XL;10;Verkauf;10505
2024-01-04;4;1038;XS;14;Verkauf;12752
2024-01-04;4;1039;XS;5;Verkauf;16989
2024-01-04;3;1006;XS;14;Verkauf;12899
2024-01-04;4;1039;XS;9;Verkauf;14458
2024-01-04;5;1013;S;11;Verkauf;10495
2024-01-04;4;1080;S;12;Verkauf;15982
2024-01-04;5;1064;XL;8;Verkauf;14993
2024-01-04;4;1079;XS;2;Verkauf;11951
2024-01-04;5;1055;XS;18;Verkauf;10248
2024-01-04;2;1048;XS;4;Verkauf;19755
2024-01-04;3;1052;M;9;Verkauf;11985
2024-01-04;2;1054;L;13;Verkauf;16954
2024-01-04;2;1065;XS;14;Verkauf;17573
2024-01-04;3;1073;XL;18;Verkauf;10878
2024-01-04;1;1044;XL;20;Verkauf;10083
2024-01-04;5;1030;XL;9;Verkauf;15640
2024-01-04;5;1041;XS;19;Verkauf;19049
2024-01-04;2;1097;XL;6;Verkauf;14185
2024-01-04;3;1007;M;7;Verkauf;13151
2024-01-04;3;1016;M;18;Verkauf;15232
2024-01-04;2;1074;M;2;Verkauf;14966
2024-01-04;4;1083;M;10;Verkauf;14496
2024-01-04;2;1041;S;3;Verkauf;18763
2024-01-04;4;1020;S;10;Verkauf;14817
2024-01-04;2;1091;M;4;Verkauf;17050
2024-01-04;1;1075;M;16;Verkauf;10830
2024-01-04;2;1036;XL;16;Verkauf;15797
2024-01-04;1;1087;XS;10;Verkauf;18164
2024-01-04;1;1098;XL;12;Verkauf;17630
2024-01-04;2;1042;XS;6;Verkauf;18890
2024-01-04;2;1092;XL;7;Verkauf;10163
2024-01-04;2;1047;L;9;Verkauf;19036
2024-01-04;1;1028;M;15;Verkauf;18178
2024-01-04;2;1094;M;8;Verkauf;13138
2024-01-04;1;1054;XS;6;Verkauf;18060
2024-01-04;2;1084;L;7;Verkauf;17399
2024-01-04;3;1071;S;10;Verkauf;13277
2024-01-04;2;1072;S;7;Verkauf;15133
2024-01-04;2;1037;XS;15;Verkauf;14671
2024-01-04;1;1065;L;3;Verkauf;14852
2024-01-04;3;1075;S;1;Verkauf;11095
2024-01-04;3;1018;L;8;Verkauf;16631
2024-01-04;1;1097;M;10;Verkauf;18636
2024-01-04;3;1066;XL;20;Verkauf;10218
2024-01-04;5;1072;S;14;Verkauf;13279
2024-01-04;2;1092;M;8;Verkauf;12024
2024-01-04;3;1062;L;11;Verkauf;13571
2024-01-04;5;1050;S;17;Verkauf;12790
2024-01-04;3;1051;XL;18;Verkauf;11508
2024-01-04;4;1048;XS;3;Verkauf;16899
2024-01-04;2;1014;XL;15;Verkauf;13024
2024-01-04;2;1040;S;16;Verkauf;19787
2024-01-04;2;1062;S;16;Retoure;11528
2024-01-04;2;1010;XS;15;Verkauf;10070
2024-01-04;1;1022;L;9;Verkauf;17426
2024-01-04;1;1033;XS;9;Verkauf;11727
2024-01-04;2;1065;XS;8;Verkauf;16797
2024-01-04;4;1018;S;19;Verkauf;10552
2024-01-04;4;1074;M;4;Verkauf;10171
2024-01-04;3;1025;S;9;Verkauf;11482
2024-01-04;3;1082;XL;7;Verkauf;11258
2024-01-04;4;1039;XL;16;Verkauf;15809
2024-01-04;2;1045;S;16;Verkauf;15485
2024-01-04;1;1089;S;9;Retoure;15735
2024-01-04;5;1049;M;16;Verkauf;14839
2024-01-04;2;1055;S;13;Verkauf;13468
2024-01-04;3;1024;S;18;Verkauf;16490
2024-01-04;3;1046;XL;11;Verkauf;11488
2024-01-04;3;1010;S;17;Verkauf;19413
2024-01-04;4;1041;L;15;Verkauf;12211
2024-01-04;3;1038;XL;3;Verkauf;15724
2024-01-04;4;1065;M;11;Verkauf;18471
2024-01-04;4;1066;M;7;Verkauf;11865
2024-01-04;2;1053;S;8;Verkauf;16125
2024-01-04;3;1080;XS;14;Verkauf;10870
2024-01-04;2;1015;L;16;Verkauf;10656
2024-01-04;3;1028;S;6;Verkauf;17667
2024-01-04;3;1031;XL;5;Verkauf;13040
2024-01-04;1;1065;XS;5;Verkauf;10849
2024-01-04;3;1047;XL;5;Verkauf;17365
2024-01-04;5;1024;S;11;Verkauf;19229
2024-01-04;2;1024;L;5;Verkauf;13283
2024-01-04;3;1043;XS;4;Verkauf;17908
2024-01-04;3;1050;M;12;Verkauf;14248
2024-01-04;4;1008;S;6;Verkauf;12771
2024-01-04;3;1000;XS;13;Verkauf;17035
2024-01-04;4;1009;XS;9;Verkauf;14557
2024-01-04;4;1021;M;18;Verkauf;12127
2024-01-04;1;1050;XL;7;Verkauf;11965
2024-01-04;3;1066;XL;11;Verkauf;15297
2024-01-04;2;1096;XL;4;Verkauf;18713
2024-01-04;3;1080;L;14;Verkauf;12672
2024-01-04;1;1014;XL;20;Verkauf;16935
2024-01-04;3;1090;XS;3;Verkauf;14225
2024-01-04;5;1037;S;13;Verkauf;17435
2024-01-04;4;1026;XS;17;Verkauf;13515
2024-01-04;2;1008;L;15;Verkauf;18926
2024-01-04;4;1003;M;20;Verkauf;17781
2024-01-04;1;1008;L;9;Verkauf;14859
2024-01-04;2;1035;M;20;Verkauf;14517
2024-01-04;4;1024;M;9;Verkauf;11057
2024-01-04;1;1063;XS;9;Verkauf;18842
2024-01-04;1;1099;S;7;Verkauf;10690
2024-01-04;2;1054;M;5;Verkauf;10629
2024-01-04;3;1000;XL;11;Verkauf;14470
2024-01-04;3;1051;M;9;Verkauf;19936
2024-01-04;3;1095;L;11;Verkauf;14923
2024-01-04;5;1012;L;16;Verkauf;16310
2024-01-04;3;1033;XL;19;Verkauf;19337
2024-01-04;3;1083;XL;1;Verkauf;13928
2024-01-04;2;1002;XS;8;Verkauf;15937
2024-01-04;4;1081;XL;14;Verkauf;11244
2024-01-04;3;1021;M;1;Verkauf;16643
2024-01-04;3;1001;L;14;Verkauf;10236
2024-01-04;3;1023;S;14;Verkauf;10206
2024-01-04;4;1028;S;5;Verkauf;13634
2024-01-04;5;1062;L;14;Verkauf;18660
2024-01-04;1;1037;M;14;Verkauf;12212
2024-01-04;1;1080;XL;4;Verkauf;18616
2024-01-04;3;1017;XL;7;Verkauf;12100
2024-01-04;1;1088;M;13;Verkauf;10358
2024-01-04;4;1080;XS;4;Verkauf;14966
2024-01-04;2;1089;XL;18;Verkauf;15426
2024-01-04;4;1085;XL;8;Verkauf;19285
2024-01-04;1;1019;L;15;Verkauf;15090
2024-01-04;1;1018;M;18;Verkauf;12633
2024-01-04;5;1009;M;14;Verkauf;15115
2024-01-04;4;1035;L;11;Verkauf;11559
2024-01-04;3;1022;M;3;Verkauf;12478
2024-01-04;1;1004;S;18;Verkauf;18959
2024-01-04;3;1065;XL;15;Verkauf;15166
2024-01-04;5;1089;XS;7;Verkauf;14904
2024-01-04;4;1081;XS;4;Verkauf;18363
2024-01-04;1;1027;M;17;Verkauf;11529
2024-01-04;5;1048;XL;6;Verkauf;18890
2024-01-04;1;1027;XL;8;Verkauf;16432
2024-01-04;2;1092;XL;6;Verkauf;13933
2024-01-04;1;1082;L;8;Verkauf;18526
2024-01-04;1;1007;M;20;Verkauf;16439
2024-01-04;2;1025;L;8;Verkauf;16576
2024-01-04;4;1028;S;4;Verkauf;18092
2024-01-04;2;1020;M;14;Verkauf;17931
2024-01-04;4;1048;XS;8;Verkauf;12564
2024-01-04;4;1056;XL;8;Verkauf;17385
2024-01-04;1;1046;L;4;Verkauf;13881
2024-01-04;3;1066;XL;20;Verkauf;18577
2024-01-04;4;1079;L;16;Verkauf;16905
2024-01-04;3;1007;XS;4;Verkauf;14674
2024-01-04;3;1077;L;15;Verkauf;19814
2024-01-04;3;1071;S;3;Verkauf;19757
2024-01-04;3;1042;XS;9;Verkauf;12618
2024-01-04;1;1087;S;8;Verkauf;13135
2024-01-04;2;1074;L;15;Verkauf;14309
2024-01-04;2;1009;M;8;Verkauf;12583
2024-01-04;1;1075;L;9;Verkauf;11395
2024-01-04;2;1003;XL;11;Verkauf;13001
2024-01-04;1;1071;XS;15;Verkauf;11497
2024-01-04;4;1082;XL;7;Verkauf;16900
2024-01-04;5;1090;M;5;Verkauf;14392
2024-01-04;4;1087;L;4;Verkauf;19020
2024-01-04;1;1089;XS;6;Verkauf;13550
2024-01-04;3;1010;S;16;Verkauf;11967
2024-01-04;3;1095;XS;10;Retoure;13929
2024-01-04;5;1029;L;16;Verkauf;17541
2024-01-04;5;1083;XL;15;Verkauf;16354
2024-01-04;5;1036;M;11;Verkauf;19653
2024-01-04;2;1048;S;8;Verkauf;12564
2024-01-04;1;1051;L;7;Verkauf;11717
2024-01-04;4;1070;S;13;Verkauf;13766
2024-01-04;2;1010;L;1;Verkauf;13657
2024-01-04;4;1009;L;12;Verkauf;16307
2024-01-04;5;1024;M;1;Verkauf;14235
2024-01-04;2;1006;XL;20;Verkauf;19034
2024-01-04;5;1024;M;17;Verkauf;17210
2024-01-04;4;1080;M;2;Verkauf;11880
2024-01-04;5;1077;M;2;Verkauf;10635
2024-01-04;2;1097;L;16;Verkauf;18530
2024-01-04;4;1016;L;19;Verkauf;14978
2024-01-04;3;1002;S;15;Verkauf;19455
2024-01-04;3;1063;M;15;Verkauf;12425
2024-01-04;3;1003;M;8;Verkauf;10539
2024-01-04;1;1007;S;19;Verkauf;17091
2024-01-04;2;1000;XL;10;Verkauf;10284
2024-01-04;2;1033;L;3;Verkauf;13762
2024-01-04;3;1064;M;20;Verkauf;13306
2024-01-04;2;1062;S;18;Verkauf;13623
2024-01-04;1;1038;L;7;Verkauf;10809
2024-01-04;2;1007;XS;8;Verkauf;13746
2024-01-04;3;1073;M;10;Verkauf;18052
2024-01-04;1;1000;XL;20;Verkauf;14732
2024-01-04;4;1063;M;7;Verkauf;14152
2024-01-04;4;1080;XL;14;Verkauf;12652
2024-01-04;1;1020;S;5;Verkauf;16962
2024-01-04;4;1018;XL;11;Verkauf;10842
2024-01-04;1;1015;L;14;Verkauf;16827
2024-01-04;1;1026;M;3;Verkauf;16241
2024-01-04;5;1096;M;18;Verkauf;19107
2024-01-04;5;1043;XL;20;Verkauf;11095
2024-01-04;3;1088;XS;9;Verkauf;10451
2024-01-04;3;1099;XS;18;Verkauf;12065
2024-01-05;4;1010;XL;11;Verkauf;16386
2024-01-05;4;1092;XS;14;Retoure;17650
2024-01-05;2;1001;S;18;Verkauf;10866
2024-01-05;1;1047;XS;5;Verkauf;14254
2024-01-05;4;1042;S;10;Verkauf;17164
2024-01-05;5;1065;XS;18;Verkauf;16506
2024-01-05;4;1041;S;6;Verkauf;19634
